HAPPENS,61.522676,62.370748
sp,62.370748,62.739909
SO,62.739909,62.999320
YES,62.999320,63.228798
I,63.228798,63.318594
WOULD,63.318594,63.428345
DEFINITELY,63.428345,63.737642
AGREE,63.737642,64.116780
THAT,64.116780,64.306349
THE,64.306349,64.436054
VIDEO,64.436054,64.675510
CAMERA,64.675510,65.044671
IS,65.044671,65.214286
sp,65.214286,65.503628
BECOMING,65.503628,66.062358
sp,66.062358,66.521315
MORE,66.521315,66.990249
USEFUL,66.990249,67.588889
AS,67.588889,67.968027
A,67.968027,68.057823
MEANS,68.057823,68.357143
OF,68.357143,68.446939
RECORDING,68.446939,68.885941
OUR,68.885941,69.324943
sp,69.324943,70.033333
RECORDS,70.033333,70.602041
